,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,AWND,CDSD,CLDD,DSNW,HDSD,HTDD,DYTS,DYHF,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,REM,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,WindEquipmentChangeDate
0,60430099999,2023-01-01T07:00:00,36.3,2.2333333,721.0,"MILIANA, AG",FM-12,4,,33,50,,,0.01,6.0,51.0,,30.37,,9.32,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07660430 11965 00000 10102 20005 40283 56005 60004 700// 333 00500 20101 95990=,,,,,,,,,,
0,60320099999,2023-01-01T00:00:00,35.88873,-5.34697,88.0,"CEUTA, SP",FM-15,4,30.3,52,59,,,,,77.0,,,,6.15,,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET058METAR GECE 312300Z AUTO 18003KT 150V220 CAVOK 15/11 Q1026=,,,,,,,,,,
0,60437099999,2023-01-01T07:00:00,36.2833333,2.7333333,1036.0,"MEDEA, AG",FM-12,4,,32,48,,,0.01,7.0,55.0,,,26.79,9.32,41.0,VRB,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08260437 11965 09902 10088 20001 39073 48575 57003 60004 700// 333 00400 20087 95990=,,,,,,,,,,
0,60444099999,2023-01-01T07:00:00,36.0666666,4.6666666,957.0,"BORDJ BOU ARRERIDJ, AG",FM-12,4,,30,43,,,-0.01,3.0,61.0,,,27.18,9.32,37.0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08260444 11965 00000 10059 21012 39205 48609 53005 60004 700// 333 00100 20049 95900=,,,,,,,,,,
0,60471099999,2023-01-01T07:00:00,35.3333333,5.3333333,461.0,"BARIKA, AG",FM-12,4,,29,40,,,0.01,5.0,63.0,,30.43,,7.46,,60,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07660471 11962 00604 10047 21018 40305 55004 60004 700// 333 0//00 20046 95900=,,,,,,,,,,
0,60452099999,2023-01-01T01:00:00,35.8166666,-0.2666666,4.0,"ARZEW, AG",FM-12,4,,41,58,,,0.03,7.0,55.0,SCT:03 226,30.34,,9.32,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07060452 12965 30000 10142 20052 40273 57010 60001 80002 333 0//00 83073=,,,,,,,,,,
0,60457099999,2023-01-01T07:00:00,35.8833333,0.1166666,138.0,"MOSTAGANEM, AG",FM-12,4,,34,42,,,0.01,5.0,74.0,SCT:03 226,30.27,,6.21,,VRB,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08860457 11960 39901 10053 20010 40252 55003 60004 700// 80002 333 05100 20051 83073 95990=,,,,,,,,,,
0,60492099999,2023-01-01T01:00:00,35.75,0.6166666,94.0,"RELIZANE, AG",FM-12,4,,38,52,,,0.01,8.0,60.0,FEW:02 226,30.37,,6.21,,100,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07660492 12960 21003 10112 20036 40286 58002 60001 80002 333 0//00 82073 95990=,,,,,,,,,,
0,60467099999,2023-01-01T07:00:00,35.6666666,4.5,442.0,"M SILA, AG",FM-12,4,,31,35,,,-0.01,3.0,84.0,,30.46,,4.35,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07660467 11957 00000 10019 21005 40315 53004 60004 700// 333 05100 20019 95990=,,,,,,,,,,
0,60461099999,2023-01-01T07:00:00,35.7,-0.65,22.0,"ORAN PORT, AG",FM-12,4,,34,58,,,0.01,5.0,41.0,,30.3,,6.21,,180,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07660461 11960 01808 10145 20012 40262 55003 60004 700// 333 0//00 20143 95900=,,,,,,,,,,
0,60476099999,2023-01-01T07:00:00,35.4666666,7.0833333,987.0,"KHENCHELLA, AG",FM-12,4,,28,39,,,-0.0,3.0,65.0,,,27.01,6.21,34.0,160,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08260476 11960 01605 10038 21023 39148 48588 53001 60004 700// 333 00100 20032 95990=,,,,,,,,,,
0,60402099999,2023-01-01T00:00:00,36.711997,5.069922,6.09,"SOUMMAM, AG",FM-15,4,30.36,39,55,,,,,55.0,,,,6.15,,250,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET045METAR DAAE 312300Z 25010KT CAVOK 13/04 Q1028=,,,,,,,,,,
0,60360099999,2023-01-01T00:00:00,36.822225,7.809167,4.87,"ANNABA, AG",FM-15,4,30.39,45,48,,,,,87.0,,,,6.15,,VRB,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET045METAR DABB 312300Z VRB02KT CAVOK 09/07 Q1029=,,,,,,,,,,
0,60425099999,2023-01-01T00:00:00,36.212658,1.331775,141.12,"ECH CHELIFF, AG",FM-15,4,30.39,32,59,,,,,36.0,,,,6.15,,60,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET045METAR DAOI 312300Z 06008KT CAVOK 15/00 Q1029=,,,,,,,,,,
0,60459199999,2023-01-01T07:00:00,32.917,3.3,794.0,"HASSI R MEL, AG",FM-12,4,,29,34,,,-0.01,3.0,84.0,,,27.78,6.21,32.0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07660563 11960 00000 10011 21014 39406 48588 53004 60004 700// 333 0//00 20003=,,,,,,,,,,
0,60518099999,2023-01-01T07:00:00,35.3,-1.35,70.0,"BENI SAF, AG",FM-12,4,,33,58,,,0.01,5.0,39.0,FEW:02 226,30.39,,9.32,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,60338099999,2023-01-01T00:00:00,35.279817,-2.956256,47.54,"MELILLA, SP",FM-12,4,,41,54,0.0,,0.0,8.0,62.0,,30.33,30.14,,48.0,270,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN05460338 16/// /2702 10123 20052 30205 40272 58001 60005=,,,,,,,,,,
0,60520099999,2023-01-01T07:00:00,35.2,-0.6166666,476.0,"SIDI BEL ABBES, AG",FM-12,4,,26,38,,,0.0,5.0,61.0,SCT:04 226,30.33,,9.32,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,60517099999,2023-01-01T07:00:00,35.1,-1.8666666,5.0,"GHAZAOUET, AG",FM-12,4,,34,46,,,0.01,6.0,62.0,FEW:02 226,30.26,,9.32,,140,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08860517 11965 21407 10079 20009 40248 56005 60004 700// 80002 333 0//00 20076 82073 95990=,,,,,,,,,,
0,60445099999,2023-01-01T00:00:00,36.178128,5.324494,1050.0,"SETIF AIN ARNAT, AG",FM-15,4,30.47,27,39,,,,,61.0,,,,6.15,,20,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET046METAR DAAS 312300Z 02003KT CAVOK 04/M03 Q1032=,,,,,,,,,,
0,60522099999,2023-01-01T07:00:00,34.82,-1.77,426.0,"MAGHNIA, AG",FM-12,4,,27,38,,,0.01,5.0,65.0,,30.36,,6.21,,220,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07660522 11960 02203 10031 21029 40282 55004 60004 700// 333 05100 20031 95990=,,,,,,,,,,
0,60514099999,2023-01-01T07:00:00,35.1666666,2.3166666,801.0,"KSAR CHELLALA, AG",FM-12,4,,27,32,,,0.0,5.0,82.0,FEW:02 226,,27.67,6.21,30.0,360,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,60540099999,2023-01-02T10:00:00,34.15,0.0666666,1001.0,"EL KHEITER, AG",FM-12,4,,31,42,,,-0.03,2.0,67.0,BKN:06 226,,26.89,6.21,37.0,160,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN06460540 42960 61604 10054 21003 39105 48561 52011 80004 333 86073=,,,,,,,,,,
0,60475099999,2023-01-01T00:00:00,35.431611,8.120717,811.07,"CHEIKH LARBI TEBESSI, AG",FM-15,4,30.47,19,43,,,,,39.0,,,,6.15,,120,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET046METAR DABS 312300Z 12006KT CAVOK 06/M07 Q1032=,,,,,,,,,,
0,60507099999,2023-01-01T00:00:00,35.207725,0.147142,513.89,"GHRISS, AG",FM-15,4,30.36,16,52,,,,,24.0,,,,6.15,,VRB,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET054METAR DAOV 312300Z 21004KT 130V270 CAVOK 11/M09 Q1028=,,,,,,,,,,
0,60459299999,2023-01-01T00:00:00,35.533,-0.533,115.0,"TAFARAOUI, AG",FM-15,4,30.33,30,48,,,,,50.0,,,,6.15,,90,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET046METAR DAOL 312300Z 09004KT CAVOK 09/M01 Q1027=,,,,,,,,,,
0,60515099999,2023-01-01T07:00:00,35.3325,4.206389,459.02,"BOU SAADA, AG",FM-12,4,,33,36,,,-0.01,3.0,88.0,,30.48,,5.59,,210,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07660515 11959 02104 10024 20006 40322 53003 60004 700// 333 05200 20012 95990=,,,,,,,,,,
0,60535099999,2023-01-01T07:00:00,34.6833333,3.25,1144.0,"DJELFA TLETSI, AG",FM-12,4,,26,33,,,-0.01,3.0,74.0,,,26.39,4.35,30.0,220,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08260535 11957 02206 10008 21034 38936 48591 53003 60004 700// 333 05200 20007 95990=,,,,,,,,,,
0,60563099999,2023-03-14T19:00:00,32.9333333,3.2833333,764.0,"HASSIR MEL, AG",FM-12,4,,14,75,,,0.0,5.0,10.0,FEW:02 197,,27.39,6.21,49.0,310,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07660563 12960 23106 10237 21099 39276 48511 55000 60002 80001 333 10265 82070=,,,,,,,,,,
0,60468099999,2023-01-01T00:00:00,35.7521056,6.3085889,822.04,"BATNA, AG",FM-15,4,30.47,21,43,,,,,42.0,,,,6.15,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET046METAR DABT 312300Z 00000KT CAVOK 06/M06 Q1032=,,,,,,,,,,
0,60536099999,2023-01-01T07:00:00,34.8666666,0.15,752.0,"SAIDA, AG",FM-12,4,,28,49,,,0.01,5.0,45.0,,,27.77,6.21,40.0,220,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08260536 11960 02206 10093 21020 39404 48588 55002 60004 700// 333 00600 20090 95990=,,,,,,,,,,
0,60557099999,2023-01-01T07:00:00,33.2666666,-0.3,1166.0,"NAAMA, AG",FM-12,4,,26,39,,,-0.01,3.0,61.0,FEW:02 226,,26.44,6.21,34.0,VRB,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN09460557 11960 29902 10039 21031 38953 48592 53002 60004 700// 80002 333 00000 20039 82073 95990=,,,,,,,,,,
0,60560099999,2023-01-01T07:00:00,32.7666666,-0.6,1059.0,"AIN SEFRA, AG",FM-12,4,,28,41,,,0.01,8.0,60.0,SCT:03 98 BKN:05 226,,26.73,6.21,36.0,100,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN10060560 11960 61003 10051 21022 39052 48593 58003 60004 700// 83074 333 05100 20025 83460 85073 95990=,,,,,,,,,,
0,60603099999,2023-01-01T07:00:00,29.7166666,6.7,252.0,"RHOURD NOUSS, AG",FM-12,4,,29,48,,,0.01,6.0,48.0,,30.38,,6.21,,110,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07060603 11960 01104 10091 21015 40287 56005 60004 700// 333 0//00 20066=,,,,,,,,,,
0,60602099999,2023-01-01T07:00:00,30.1333333,-2.1666666,505.0,"BENI ABBES, AG",FM-12,4,,33,51,,,-0.01,3.0,50.0,SCT:04 207 BKN:05 226,30.35,,6.21,,100,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN09460602 11960 71008 10104 20004 40279 53004 60004 700// 80004 333 00700 20097 84171 85073 95990=,,,,,,,,,,
0,60511099999,2023-01-01T00:00:00,35.341136,1.463147,989.07,"BOU CHEKIF, AG",FM-15,4,30.45,28,41,,,,,61.0,,,,6.15,,60,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET046METAR DAOB 312300Z 06004KT CAVOK 05/M02 Q1031=,,,,,,,,,,
0,60390099999,2023-01-01T00:00:00,36.691014,3.215408,24.99,"HOUARI BOUMEDIENE, AG",FM-15,4,30.36,41,46,,,,,82.0,,,,6.15,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET045METAR DAAG 312300Z 00000KT CAVOK 08/05 Q1028=,,,,,,,,,,
0,60555099999,2023-01-01T00:00:00,33.067803,6.088672,85.03,"SIDI MAHDI, AG",FM-15,4,30.47,41,50,,,,,71.0,,,,6.15,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET045METAR DAUK 312300Z 00000KT CAVOK 10/05 Q1032=,,,,,,,,,,
0,60525099999,2023-01-01T00:00:00,34.793289,5.738231,88.08,"BISKRA, AG",FM-15,4,30.47,34,48,,,,,58.0,,,,6.15,,VRB,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET045METAR DAUB 312300Z VRB02KT CAVOK 09/01 Q1032=,,,,,,,,,,
0,60630099999,2023-03-14T19:00:00,27.2333333,2.5,269.0,"IN SALAH, AG",FM-12,4,,23,89,,,0.01,5.0,9.0,,29.8,,6.21,,40,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN05860630 12960 00410 10316 21050 40093 55002 60002 333 10351=,,,,,,,,,,
0,60566099999,2023-01-01T00:00:00,32.384106,3.794114,460.85,"NOUMERAT, AG",FM-15,4,30.47,34,48,,,,,58.0,,,,6.15,,VRB,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET045METAR DAUG 312300Z VRB02KT CAVOK 09/01 Q1032=,,,,,,,,,,
0,60419099999,2023-01-01T00:00:00,36.276028,6.620386,690.37,"MOHAMED BOUDIAF INTERNATIONAL, AG",FM-15,4,30.45,32,43,,,,,66.0,,,,6.15,,VRB,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET046METAR DABC 312300Z VRB02KT CAVOK 06/M00 Q1031=,,,,,,,,,,
0,60581099999,2023-01-01T00:00:00,31.672972,6.140444,141.12,"OUED IRARA, AG",FM-15,4,30.45,37,52,,,,,58.0,,,,6.15,,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET045METAR DAUH 312300Z VRB03KT CAVOK 11/03 Q1031=,,,,,,,,,,
0,60590099999,2023-01-01T00:00:00,30.571294,2.859586,398.06,"EL GOLEA, AG",FM-15,4,30.45,36,54,,,,,51.0,,,,6.15,,60,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET045METAR DAUE 312300Z 06005KT CAVOK 12/02 Q1031=,,,,,,,,,,
0,60645099999,2023-01-01T04:00:00,26.7166666,0.2833333,291.08,"REGGANE, AG",FM-12,4,,16,63,,,,,16.0,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN03060645 36/// ///17 10172 21087=,,,,,,,,,,
0,60490099999,2023-01-01T00:00:00,35.623858,-0.621183,89.91,"ES SENIA, AG",FM-15,4,30.3,37,50,,,,,62.0,,,,6.15,,VRB,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET045METAR DAOO 312300Z VRB02KT CAVOK 10/03 Q1026=,,,,,,,,,,
0,60550099999,2023-01-01T00:00:00,33.7166667,1.0833333,1347.0,"EL BAYADH, AG",FM-15,4,30.42,16,46,,,,,29.0,,,,6.15,,130,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET046METAR DAOY 312300Z 13011KT CAVOK 08/M09 Q1030=,,,,,,,,,,
0,60638099999,2023-01-01T07:00:00,28.447028,7.552411,480.06,"TIN FOUYE, AG",FM-12,4,,27,44,,,0.0,5.0,50.0,,30.4,,6.21,,100,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07060638 11960 01010 10069 21028 40295 55000 60004 700// 333 0//00 20052=,,,,,,,,,,
0,60571099999,2023-01-01T00:00:00,31.645744,-2.269861,811.07,"BECHAR, AG",FM-15,4,30.42,23,54,,,,,30.0,,,,6.15,,VRB,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET046METAR DAOR 312300Z VRB01KT CAVOK 12/M05 Q1030=,,,,,,,,,,
0,60607099999,2023-01-01T00:00:00,29.237119,0.276033,313.02,"TIMIMOUN, AG",FM-15,4,30.33,34,55,,,,,44.0,,,,6.15,,70,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET045METAR DAUT 312300Z 07014KT CAVOK 13/01 Q1027=,,,,,,,,,,
0,60662099999,2023-03-04T14:00:00,25.8166667,8.1833333,1291.0,"FADNOUNE, AG",FM-12,4,,12,72,,,,,10.0,,,,,,310,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,60545099999,2023-01-01T00:00:00,33.764025,2.927297,765.04,"LAGHOUAT, AG",FM-15,4,30.47,37,43,,,,,81.0,,,,6.15,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET045METAR DAUL 312300Z 00000KT CAVOK 06/03 Q1032=,,,,,,,,,,
0,60619099999,2023-01-01T00:00:00,28.4666667,2.5166666,636.0,"TAGUENTOUR, AG",FM-12,4,,22,51,,,,,32.0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN004BUFR,,,,,,,,,,
0,60531099999,2023-01-01T00:00:00,35.016667,-1.45,248.1,"ZENATA, AG",FM-15,4,30.33,28,50,,,,,43.0,,,,6.15,,100,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET046METAR DAON 312300Z 10002KT CAVOK 10/M02 Q1027=,,,,,,,,,,
